Date,Close,High,Low,Open,Volume,TickerId,price_Id
2025-07-11,225.02000427246094,226.67999267578125,222.3699951171875,223.5800018310547,50518300,1102,10288
2025-07-14,225.69000244140625,226.66000366210938,224.24000549316406,225.07000732421875,35702600,1102,10289
2025-07-15,226.35000610351562,227.27000427246094,225.4600067138672,226.1999969482422,34907300,1102,10290
2025-07-16,223.19000244140625,226.10000610351562,222.17999267578125,225.8800048828125,39535900,1102,10291
2025-07-17,223.8800048828125,224.5,222.50999450683594,223.32000732421875,31855800,1102,10292
2025-07-18,226.1300048828125,226.39999389648438,222.97999572753906,225.13999938964844,37833800,1102,10293
2025-07-21,229.3000030517578,229.69000244140625,225.64999389648438,225.83999633789062,40297600,1102,10294
2025-07-22,227.47000122070312,230.0,226.35000610351562,229.67999267578125,37483700,1102,10295
2025-07-23,228.2899932861328,228.7899932861328,227.08999633789062,228.47000122070312,28294900,1102,10296
2025-07-24,232.22999572753906,236.0,228.63999938964844,229.1699981689453,42902300,1102,10297
2025-07-25,231.44000244140625,232.47999572753906,231.17999267578125,232.22000122070312,28712100,1102,10298
2025-07-28,232.7899932861328,234.2899932861328,232.25,233.35000610351562,26300100,1102,10299
2025-07-29,231.00999450683594,234.72000122070312,230.30999755859375,234.14999389648438,33716200,1102,10300
2025-07-30,230.19000244140625,231.8000030517578,229.2899932861328,231.63999938964844,32993300,1102,10301
2025-07-31,234.11000061035156,236.52999877929688,231.39999389648438,235.77000427246094,104357300,1102,10302
2025-08-01,214.75,220.44000244140625,212.8000030517578,217.2100067138672,122258800,1102,10303
2025-08-04,211.64999389648438,217.44000244140625,211.4199981689453,217.39999389648438,77890100,1102,10304
2025-08-05,213.75,216.3000030517578,212.8699951171875,213.0500030517578,51505100,1102,10305
2025-08-06,222.30999755859375,222.64999389648438,213.74000549316406,214.6999969482422,54823000,1102,10306
2025-08-07,223.1300048828125,226.22000122070312,220.82000732421875,221.0,40603500,1102,10307
2025-08-08,222.69000244140625,223.8000030517578,221.8800048828125,223.13999938964844,32970500,1102,10308
2025-08-11,221.3000030517578,223.0500030517578,220.39999389648438,221.77999877929688,31646200,1102,10309
2025-08-12,221.47000122070312,223.5,219.0500030517578,222.22999572753906,37185800,1102,10310
2025-08-13,224.55999755859375,224.9199981689453,222.0,222.0,36508300,1102,10311
2025-08-14,230.97999572753906,233.11000061035156,227.02000427246094,227.39999389648438,61545800,1102,10312
2025-08-15,231.02999877929688,234.0800018310547,229.80999755859375,232.5800018310547,39649200,1102,10313
2025-08-18,231.49000549316406,231.91000366210938,228.3300018310547,230.22999572753906,25248900,1102,10314
2025-08-19,228.00999450683594,230.52999877929688,227.1199951171875,230.08999633789062,29891000,1102,10315
2025-08-20,223.80999755859375,227.27000427246094,220.9199981689453,227.1199951171875,36537100,1102,10316
2025-01-02,43.7544059753418,44.050777348999596,43.270329842466424,43.60621840422966,25610600,1103,10317
2025-01-03,44.26811981201172,44.3076332330654,43.61610125754313,44.20884402758126,23455700,1103,10318
2025-01-06,44.850982666015625,45.59191297149892,44.55460752896917,44.613883310091744,30518500,1103,10319
2025-01-07,45.522762298583984,46.085869060447465,45.09796193176534,45.72034070946711,41111200,1103,10320
2025-01-08,45.651187896728516,45.70058249986563,45.13747573325585,45.34493909613839,40246000,1103,10321
2025-01-10,44.564491271972656,45.49312261821179,44.19896668878668,45.443728015386654,40741300,1103,10322
2025-01-13,44.51509475708008,44.79170753587274,44.1495664210281,44.55460817650298,34353600,1103,10323
2025-01-14,45.22639083862305,45.36469724496293,44.68304262718767,45.048567239452645,36379000,1103,10324
2025-01-15,46.530426025390625,46.88607320822997,46.27357182032152,46.55018462094468,57154800,1103,10325
2025-01-16,46.07598876953125,46.93546693290197,45.265905209836234,46.43163594570305,56339300,1103,10326
2025-01-17,45.96731948852539,46.31308925972485,45.522764276159606,46.04635387116531,44486100,1103,10327
2025-01-21,46.09574890136719,46.579825078086394,45.97720109488023,46.0562317096826,52089100,1103,10328
2025-01-22,45.23626708984375,46.16489840872793,45.20662731416847,46.03646943031244,40296200,1103,10329
2025-01-23,45.82901382446289,46.32296741820544,45.493125229975284,45.493125229975284,35324100,1103,10330
2025-01-24,45.95743942260742,46.29332799230815,45.59191484541053,45.67094545492251,24655100,1103,10331
2025-01-27,46.520545959472656,46.56994056125811,45.81913281584627,45.9870752156301,44260000,1103,10332
2025-01-28,46.2735710144043,46.866313796435286,46.14514202982313,46.510670388356715,27156600,1103,10333
2025-01-29,46.18465805053711,46.81691800697487,46.07598766391813,46.18465805053711,23681500,1103,10334
2025-01-30,46.15502166748047,46.59957685484666,45.83889169183197,46.54030483976668,31199900,1103,10335
2025-01-31,45.7401008605957,46.263694219238026,45.60179446084493,46.13526523294084,30388900,1103,10336
2025-02-03,45.651187896728516,45.91792327594894,44.56449155344531,44.87074035403543,36497700,1103,10337
2025-02-04,46.1451416015625,46.56006455998676,45.71046381667835,45.78949442821789,32894000,1103,10338
2025-02-05,46.540306091308594,46.560064686388785,46.07598852834075,46.41187710757068,27696600,1103,10339
2025-02-06,47.16268539428711,47.39978098176734,46.59957489474712,46.86631025708719,39793400,1103,10340
2025-02-07,46.82679748535156,47.38990422410711,46.80703889136075,47.26147524745006,26504700,1103,10341
2025-02-10,46.105621337890625,46.98486179940787,45.83888974423043,46.90582742457047,26725200,1103,10342
2025-02-11,46.22417449951172,46.36248089169619,45.72033976390654,45.98707513536224,20314900,1103,10343
2025-02-12,45.651187896728516,46.01671625078983,45.384452517508095,46.00683506902241,29777100,1103,10344
2025-02-13,45.769737243652344,46.006832834622216,45.414090088631056,45.957438233884034,26815400,1103,10345
2025-02-14,46.392120361328125,46.52054935018425,45.917925366205715,45.917925366205715,25960500,1103,10346
2025-02-18,45.96731948852539,46.08587106248527,45.60179489023273,45.99695926629875,37824100,1103,10347
2025-02-19,45.45360565185547,45.50300402348995,44.870740291095096,45.32518043759244,38967800,1103,10348
2025-02-20,44.752193450927734,45.63143021754051,44.49533924831991,45.344940006168976,40001100,1103,10349
2025-02-21,44.26811981201172,44.95965178753399,44.001384434924574,44.70279759213524,43485900,1103,10350
2025-02-24,43.9223518371582,44.84110580597826,43.90259324154665,44.48545862210381,35512200,1103,10351
2025-02-25,43.40863800048828,44.29775592624573,42.825772642173206,43.99150335880336,38119000,1103,10352
2025-02-26,43.40863800048828,44.01126195366093,43.329607389624634,43.50743097477613,32251700,1103,10353
2025-02-27,43.58646011352539,44.238478647536986,43.408636534379816,43.5568241065233,28477700,1103,10354
2025-02-28,45.54251480102539,45.64130776999269,43.6654936134438,43.784041407638135,62621100,1103,10355
2025-03-03,45.00904846191406,46.392116129380895,44.67315989993834,45.651185810484435,46946000,1103,10356
2025-03-04,42.153995513916016,44.2977559500304,41.52173555240086,44.189085562538736,78278100,1103,10357
2025-03-05,41.778594970703125,42.21327276722668,41.205607005290176,42.13424215357092,52588900,1103,10358
2025-03-06,40.95862579345703,41.38342613064187,40.46467226357385,41.08705476642524,58103500,1103,10359
2025-03-07,41.1574592590332,41.485523979158934,40.372086570699096,41.06798637311731,50651400,1103,10360
2025-03-10,39.596656799316406,40.38202568297119,38.95046332314158,40.163317137104094,77498400,1103,10361
2025-03-11,39.37794494628906,40.42179275021488,39.03993668867654,39.46741783190264,50608400,1103,10362
2025-03-12,39.67618942260742,40.26273309344039,38.97034982668867,40.073847562692144,42290700,1103,10363
2025-03-13,39.437591552734375,39.954545588708406,39.099587082805954,39.735837037128185,37766100,1103,10364
2025-03-14,40.650447845458984,40.77968731031968,39.93466470758326,40.02413759981772,35979900,1103,10365
2025-03-17,41.19722366333008,41.525292188759664,40.35220487924917,40.68026961232978,37242800,1103,10366
2025-03-18,41.4059944152832,41.584940186178954,41.0481028734917,41.47558401592613,37644500,1103,10367
2025-03-19,41.962711334228516,42.44984233239889,41.05804273106824,41.475584128406965,42471100,1103,10368
2025-03-20,42.23113250732422,42.46972814749682,41.40599699443995,41.515349379155474,41018100,1103,10369
2025-03-21,42.22119140625,42.41007692908097,41.644587506530826,41.91300617098469,65011000,1103,10370
2025-03-24,42.81767654418945,42.89720968905396,42.499551549429604,42.67849733302565,30646100,1103,10371
2025-03-25,43.02644348144531,43.27497885976669,42.78785164197218,43.096033083987386,25445300,1103,10372
2025-03-26,42.56914138793945,43.463870310815444,42.47966849565185,43.20539138094056,30012100,1103,10373
2025-03-27,42.310665130615234,42.83755893105899,42.27089855901786,42.56914026130019,25619200,1103,10374
2025-03-28,41.008338928222656,42.3703117895568,40.74986379391471,42.19136600720936,34253000,1103,10375
2025-03-31,41.48552703857422,41.654533076589566,40.36214600863999,40.54109179366842,36390000,1103,10376
2025-04-01,41.24693298339844,41.455701790663014,40.72997894230361,41.07792695441123,25578500,1103,10377
2025-04-02,41.604820251464844,41.72411996193711,40.58085572017881,40.64050557541494,28216100,1103,10378
2025-04-03,37.001949310302734,38.61245754228533,36.80312024395141,38.403688729173496,115497900,1103,10379
2025-04-04,34.18852615356445,35.580325793925844,33.47274304796729,35.08325503556091,107761200,1103,10380
2025-04-07,35.37155532836914,36.41540311355998,33.34350581909344,34.76512842480005,137329100,1103,10381
2025-04-08,34.82477569580078,37.11130419047094,34.12887967639565,36.644056469714165,79116300,1103,10382
2025-04-09,36.93235778808594,37.628253795655134,32.87625869760299,33.85051690054868,161173500,1103,10383
2025-04-10,35.63997268676758,36.18675356756559,34.427122586945025,36.10722042404987,90451800,1103,10384
2025-04-11,35.73938751220703,36.017745917321506,34.60606681441371,34.993781390779965,63671900,1103,10385
2025-04-14,36.45516586303711,36.773294622210024,36.05751155068127,36.27622388750366,46830600,1103,10386
2025-04-15,37.76743698120117,38.5229828471176,37.57854767046044,37.57854767046044,84677800,1103,10387
2025-04-16,37.111305236816406,37.93644073695368,36.75341367826088,37.63819903560706,52872700,1103,10388
2025-04-17,37.190834045410156,37.64813823363369,37.021831807638,37.290246680293905,47144400,1103,10389
2025-04-21,36.703704833984375,37.061596404886785,36.27622744912774,36.852827585976755,34928300,1103,10390
2025-04-22,38.09550094604492,38.264506968494345,37.180892611114544,37.34989484121521,42288900,1103,10391
2025-04-23,38.52298355102539,39.89489989805509,38.44345040981838,39.17911679658761,54428400,1103,10392
2025-04-24,39.348121643066406,39.467417558943175,38.37385965430164,38.43350950841442,42457100,1103,10393
2025-04-25,39.45747375488281,39.55689017773507,39.08964247120135,39.308354809127565,32694200,1103,10394
2025-04-28,39.54694747924805,39.84519296179077,39.2288225040614,39.56683076424082,37428000,1103,10395
2025-04-29,39.75572204589844,39.90484100221169,39.24870773432589,39.39783048298818,33792500,1103,10396
2025-04-30,39.646366119384766,39.765662043658004,38.592574709982166,39.12941205773532,40994600,1103,10397
2025-05-01,39.934661865234375,40.203080522833076,39.3481220263154,39.586713860392805,33569100,1103,10398
2025-05-02,40.82939147949219,40.988453969270374,40.461560182945554,40.670328989714,41613000,1103,10399
2025-05-05,40.87909698486328,41.24693206645576,40.38202624013175,40.610678327626395,32829200,1103,10400
2025-05-06,40.600738525390625,41.028219668658295,40.32238012227635,40.41185300789863,29541800,1103,10401
2025-05-07,40.69021224975586,41.09781011658159,40.620622647542845,40.79956842247599,30925900,1103,10402
2025-05-08,41.356285095214844,41.90306595689888,41.00833708536945,41.04810365573717,41861700,1103,10403
2025-05-09,41.54517364501953,41.73405916227271,41.445757220926694,41.48552379056383,27222800,1103,10404
2025-05-12,43.10597610473633,43.70245948859882,42.688434702153494,43.06620953451913,44875100,1103,10405
2025-05-13,44.02058410644531,44.229356702207646,43.16562181549612,43.16562181549612,43232500,1103,10406
2025-05-14,44.4778938293457,44.65683581622121,43.871466887790376,43.931112952632546,42419500,1103,10407
2025-05-15,44.12000274658203,44.716486155528735,43.75216764512751,44.33871130727634,47379400,1103,10408
2025-05-16,44.428184509277344,44.52760093969802,43.40421992621327,44.08023648367762,49488100,1103,10409
2025-05-19,44.50771713256836,44.87554843994606,43.8515838688694,43.8515838688694,37915700,1103,10410
2025-05-20,44.428184509277344,44.64689686385377,44.14982608879757,44.328771871205724,33424300,1103,10411
2025-05-21,42.996620178222656,44.22935731554972,42.89720754446112,44.11005760421721,55594100,1103,10412
2025-05-22,43.056270599365234,43.31474572594923,42.70831879193228,42.927031139898766,29026200,1103,10413
2025-05-23,42.94691467285156,43.17556676870274,42.10189210051569,42.231131560726865,34875100,1103,10414
2025-05-27,43.9609375,43.9609375,43.04632536552877,43.533456359814885,36322000,1103,10415
2025-05-28,43.801876068115234,44.17964710945996,43.70245964222277,43.95099501843061,35673800,1103,10416
2025-05-29,43.9808235168457,44.199532077438214,43.64281524064017,44.11005918690295,28545100,1103,10417
2025-05-30,43.87146759033203,44.04046983322318,43.46386970720445,43.931113656129355,66537500,1103,10418
2025-06-02,43.82175827026367,43.89134787049409,43.10597519092363,43.62292921574157,28582600,1103,10419
2025-06-03,44.38842010498047,44.467949454057425,43.68257674804705,43.75216635062023,31320200,1103,10420
2025-06-04,44.10011672973633,44.825839556209054,44.08023344502284,44.3387085616006,30591700,1103,10421
2025-06-05,44.12000274658203,44.3188318136806,43.75216764512751,44.18959235121418,32020900,1103,10422
2025-06-06,44.970001220703125,45.16999816894531,44.63999938964844,44.689998626708984,37013000,1103,10423
2025-06-09,44.869998931884766,45.400001525878906,44.779998779296875,45.11000061035156,32414000,1103,10424
2025-06-10,45.09000015258789,45.20000076293945,44.75,44.79999923706055,32229100,1103,10425
2025-06-11,44.72999954223633,45.40999984741211,44.54999923706055,45.20000076293945,47873500,1103,10426
2025-06-12,44.619998931884766,44.650001525878906,44.02000045776367,44.400001525878906,30165400,1103,10427
2025-06-13,44.09000015258789,44.459999084472656,43.65999984741211,44.0,43281700,1103,10428
2025-06-16,44.40999984741211,44.88999938964844,44.349998474121094,44.63999938964844,34103600,1103,10429
2025-06-17,44.22999954223633,44.66999816894531,44.060001373291016,44.27000045776367,27489600,1103,10430
2025-06-18,45.060001373291016,45.20000076293945,44.209999084472656,44.2599983215332,37684700,1103,10431
2025-06-20,45.5,45.650001525878906,45.27000045776367,45.310001373291016,64591600,1103,10432
2025-06-23,46.29999923706055,46.369998931884766,45.11000061035156,45.400001525878906,42683600,1103,10433
2025-06-24,46.65999984741211,47.189998626708984,46.56999969482422,46.75,45437600,1103,10434
2025-06-25,46.849998474121094,46.97999954223633,46.459999084472656,46.58000183105469,33532400,1103,10435
2025-06-26,47.459999084472656,47.58000183105469,46.900001525878906,46.95000076293945,40127000,1103,10436
2025-06-27,47.119998931884766,47.66999816894531,46.90999984741211,47.45000076293945,56705000,1103,10437
2025-06-30,47.31999969482422,47.619998931884766,47.029998779296875,47.619998931884766,47921200,1103,10438
2025-07-01,48.150001525878906,48.41999816894531,46.939998626708984,47.02000045776367,48540900,1103,10439
2025-07-02,48.709999084472656,48.72999954223633,48.060001373291016,48.36000061035156,48003600,1103,10440
2025-07-03,48.93000030517578,49.310001373291016,48.810001373291016,48.95000076293945,21620300,1103,10441
2025-07-07,48.65999984741211,49.209999084472656,48.369998931884766,48.7400016784668,35567900,1103,10442
2025-07-08,47.150001525878906,47.790000915527344,46.7599983215332,47.5,88086500,1103,10443
2025-07-09,46.84000015258789,47.45000076293945,46.709999084472656,47.15999984741211,46227900,1103,10444
2025-07-10,46.970001220703125,47.220001220703125,46.779998779296875,46.900001525878906,44225000,1103,10445
2025-07-11,46.72999954223633,46.810001373291016,46.25,46.63999938964844,31653000,1103,10446
2025-07-14,47.06999969482422,47.06999969482422,46.54999923706055,46.810001373291016,36381200,1103,10447
2025-07-15,46.150001525878906,47.0099983215332,45.95000076293945,46.880001068115234,55145000,1103,10448
2025-07-16,46.029998779296875,46.560001373291016,45.0099983215332,46.25,61296600,1103,10449
2025-07-17,47.02000045776367,47.220001220703125,45.439998626708984,45.63999938964844,56480700,1103,10450
2025-07-18,47.31999969482422,47.380001068115234,46.900001525878906,47.0099983215332,48314200,1103,10451
2025-07-21,47.47999954223633,48.040000915527344,47.20000076293945,47.540000915527344,32199700,1103,10452
2025-07-22,47.77000045776367,48.16999816894531,47.459999084472656,47.599998474121094,34749400,1103,10453
2025-07-23,48.13999938964844,48.310001373291016,47.810001373291016,48.0099983215332,31380100,1103,10454
2025-07-24,48.38999938964844,49.0,48.209999084472656,48.4900016784668,42967600,1103,10455
2025-07-25,48.45000076293945,48.54999923706055,47.939998626708984,48.38999938964844,24461200,1103,10456
2025-07-28,48.22999954223633,48.540000915527344,48.08000183105469,48.45000076293945,20590400,1103,10457
2025-07-29,47.95000076293945,48.5099983215332,47.88999938964844,48.38999938964844,26216500,1103,10458
2025-07-30,47.959999084472656,48.5,47.7400016784668,48.2599983215332,32265900,1103,10459
2025-07-31,47.27000045776367,48.029998779296875,47.189998626708984,47.7599983215332,40016300,1103,10460
2025-08-01,45.65999984741211,46.40999984741211,45.31999969482422,46.36000061035156,52310400,1103,10461
2025-08-04,45.849998474121094,46.11000061035156,45.63999938964844,45.959999084472656,31038900,1103,10462
2025-08-05,45.560001373291016,46.0,44.75,45.95000076293945,36798300,1103,10463
2025-08-06,45.41999816894531,45.939998626708984,45.38999938964844,45.709999084472656,27916800,1103,10464
2025-08-07,44.91999816894531,45.7599983215332,44.779998779296875,45.709999084472656,30609900,1103,10465
2025-08-08,46.0099983215332,46.29999923706055,44.97999954223633,45.150001525878906,37131600,1103,10466
2025-08-11,46.15999984741211,46.52000045776367,45.810001373291016,46.060001373291016,35559400,1103,10467
2025-08-12,47.5,47.65999984741211,46.36000061035156,46.47999954223633,35481200,1103,10468
2025-08-13,47.2400016784668,47.7599983215332,46.9900016784668,47.68000030517578,29465100,1103,10469
2025-08-14,47.709999084472656,47.72999954223633,46.88999938964844,47.09000015258789,21073800,1103,10470
2025-08-15,46.939998626708984,47.81999969482422,46.900001525878906,47.75,26276900,1103,10471
2025-08-18,47.91999816894531,48.040000915527344,46.790000915527344,46.91999816894531,43125100,1103,10472
2025-08-19,48.08000183105469,48.119998931884766,47.630001068115234,47.81999969482422,33783400,1103,10473
2025-08-20,48.349998474121094,48.5,47.869998931884766,48.16999816894531,30818800,1103,10474
2025-01-02,190.18446350097656,192.74844896835342,188.2689527611631,191.03746092831022,17545200,1104,10475
2025-01-03,192.6786346435547,194.0454279018482,190.90279595567074,192.27458239970693,12875000,1104,10476
2025-01-06,197.49734497070312,199.09359640075925,194.6041135646996,194.6938995678703,19483300,1104,10477
2025-01-07,196.25027465820312,201.6675768677657,195.4820699670292,197.80662633778735,16966800,1104,10478
2025-01-08,194.93333435058594,197.17807565596954,193.29716796358696,193.49669747944026,14335300,1104,10479
2025-01-10,192.71853637695312,197.15813314082064,191.1522135740279,194.96327785315745,20753800,1104,10480
2025-01-13,191.840576171875,192.04012091355685,188.21907050187193,190.9027859123521,13169100,1104,10481
2025-01-14,190.60348510742188,192.81829778917887,189.19677687544416,192.0500931540871,13651200,1104,10482
2025-01-15,196.51962280273438,197.33771364214047,192.87815951038286,193.89577987401847,12894900,1104,10483
2025-01-16,193.95562744140625,196.51961290604416,193.84588392513763,195.36731359678672,13449600,1104,10484
2025-01-17,197.0883026123047,198.3453523456224,194.85353230772373,197.5871340462902,22109100,1104,10485
2025-01-21,199.16343688964844,203.36358890568238,198.97387851504385,200.0413698339001,19005200,1104,10486
2025-01-22,199.5625,201.64761171687047,198.73443800219633,200.08128894793919,15477400,1104,10487
2025-01-23,199.11355590820312,201.4680408724352,196.36001188825463,199.51261496391953,15170800,1104,10488
2025-01-24,201.42813110351562,202.0965786351782,199.31707911067167,199.3829343605458,12732400,1104,10489
2025-01-27,193.317138671875,198.20568064788733,192.2496320933797,193.7361552506937,24970200,1104,10490
2025-01-28,196.6094207763672,196.76903525923464,192.15983786632293,194.19506333680457,15939200,1104,10491
2025-01-29,196.7191619873047,197.996184495964,194.73382257250486,196.90872037272584,12287800,1104,10492
2025-01-30,202.1564178466797,202.76299853350355,199.00579397760555,199.29311526162687,14571500,1104,10493
2025-01-31,205.11949157714844,206.5960283580682,203.10420832301156,203.23888732975223,17060300,1104,10494
2025-02-03,202.1663818359375,204.7403535931693,201.18867658994463,201.74237211672164,16719500,1104,10495
2025-02-04,207.22454833984375,208.21222477597146,203.7825994771977,204.02204403120282,28285400,1104,10496
2025-02-05,192.84823608398438,194.09531467321975,189.46615955890312,192.64870655433216,43666400,1104,10497
2025-02-06,192.8582000732422,193.37698900958168,190.04479879639024,190.54363021356718,20816600,1104,10498
2025-02-07,186.70262145996094,192.56389058817888,184.66739598425335,192.28953939908743,29565700,1104,10499
2025-02-10,187.7601318359375,189.5459567340878,187.1715144502766,188.6181224342211,16606000,1104,10500
2025-02-11,186.63279724121094,188.35874971464176,185.64510553629137,186.39834586180146,13028100,1104,10501
2025-02-12,184.99661254882812,186.39334965443638,183.20083162081673,184.79708302606318,17632300,1104,10502
2025-02-13,187.44088745117188,187.55063096558857,184.44789911958088,185.49543285713702,12729300,1104,10503
2025-02-14,186.43325805664062,187.710265328906,185.67503974596042,186.39335823950063,12714200,1104,10504
2025-02-18,185.36575317382812,187.34112127548525,183.1509405174052,187.00191957357848,19796000,1104,10505
2025-02-19,186.69264221191406,186.9221003904601,185.06644699762356,185.74984357105208,13120500,1104,10506
2025-02-20,186.20379638671875,186.68267029911405,184.1685708416933,186.06412419463982,12063800,1104,10507
2025-02-21,181.15562438964844,187.03185804052796,180.70667914617334,186.85227080926163,19520800,1104,10508
2025-02-24,180.7665252685547,184.657404101475,180.45725223608233,183.37042578693251,18734000,1104,10509
2025-02-25,176.9554443359375,180.3375205878845,176.3568557953225,179.73393886191508,20832500,1104,10510
2025-02-26,174.29168701171875,177.66379212576618,173.18428070180607,176.53145033526187,23637200,1104,10511
2025-02-27,169.81219482421875,176.17727324661973,169.35525745967232,175.5287985046505,25930500,1104,10512
2025-02-28,171.81748962402344,172.0968339917832,167.99643925122783,169.9019788637596,30049800,1104,10513
2025-03-03,168.2658233642578,174.5910023086314,167.24820297404042,173.32396620083026,24122000,1104,10514
2025-03-04,172.2065887451172,174.75561007301968,167.14843068284262,167.54750496505613,30711400,1104,10515
2025-03-05,174.58103942871094,175.33925776575026,170.530515195884,171.9172812655315,18848000,1104,10516
2025-03-06,173.8028564453125,176.3169559339047,172.10482314675943,172.14673241646634,19082400,1104,10517
2025-03-07,175.33924865722656,176.48655486359908,171.84742862706844,172.83711457416246,16395300,1104,10518
2025-03-10,167.60853576660156,170.24536574432202,165.3662358448488,169.95572060530762,28990700,1104,10519
2025-03-11,165.78073120117188,168.45252282245698,163.044030416552,166.47988777970724,23705900,1104,10520
2025-03-12,168.79710388183594,169.3264663611627,165.28132561649218,168.2677414025092,19880100,1104,10521
2025-03-13,164.5322265625,167.91815603552024,163.87303051854863,167.7783247243221,15206200,1104,10522
2025-03-14,167.41876220703125,168.04801074979082,164.31249524714883,165.11653674517166,18611100,1104,10523
2025-03-17,166.37002563476562,168.2577559168053,165.6109283265474,167.12410882849613,17839100,1104,10524
2025-03-18,162.47470092773438,166.24017903407955,158.60935202299166,165.76075957654993,24616800,1104,10525
2025-03-19,166.0803680419922,167.93114021621946,162.85425014963062,163.71820190289233,24955700,1104,10526
2025-03-20,164.8518524169922,166.82947106241681,162.94414180808522,163.62831699346756,19981500,1104,10527
2025-03-21,166.0504150390625,166.27015214587064,162.83427946538407,163.1838653827072,29882100,1104,10528
2025-03-24,169.72598266601562,170.29530566607272,167.2389817975791,169.06178773975245,18742800,1104,10529
2025-03-25,172.58255004882812,172.70241634620135,170.3452490374626,170.9744823266741,13841600,1104,10530
2025-03-26,166.9393310546875,171.7335712212968,166.66065907251976,171.0943402151135,22498000,1104,10531
2025-03-27,163.8830108642578,167.23897752920905,163.65329126470644,166.50985821904274,21571200,1104,10532
2025-03-28,155.8726348876953,163.61333038479785,155.1525074562642,162.16507427536936,34866500,1104,10533
2025-03-31,156.0424346923828,156.9413633467702,152.02727185371793,154.62414129418428,33591600,1104,10534
2025-04-01,158.6892547607422,159.8878110018008,155.06860690809398,155.11355105258087,20111400,1104,10535
2025-04-02,158.66928100585938,160.0825755197471,156.3420764618875,156.77156814980734,17113300,1104,10536
2025-04-03,152.44676208496094,154.50128410252282,151.99729014847443,152.6515177972455,28416100,1104,10537
2025-04-04,147.56263732910156,152.90620528213597,147.36286524523692,149.72003257441966,39832200,1104,10538
2025-04-07,149.0608367919922,154.74399291339475,142.4887345209642,143.21785385891903,47823000,1104,10539
2025-04-08,146.40402221679688,154.25458634292005,145.03567187522165,153.3906193497636,35304400,1104,10540
2025-04-09,160.86663818359375,161.67566330567902,145.63494645699154,146.15432644221391,46479500,1104,10541
2025-04-10,155.1834716796875,159.83788095466207,152.01727912941968,158.56940133670318,35270500,1104,10542
2025-04-11,159.2086181640625,159.66807259358117,155.39821125744413,155.39821125744413,22582000,1104,10543
2025-04-14,161.27615356445312,163.83307779968658,159.72801131938692,162.11514147155086,18255900,1104,10544
2025-04-15,158.48948669433594,161.85545114666877,157.45574086405986,161.37603168621683,15690800,1104,10545
2025-04-16,155.3133087158203,157.99008382713703,153.72522130692107,155.28334595266895,16921500,1104,10546
2025-04-17,153.17588806152344,156.88144081875564,150.71883464776334,156.42198635455088,19513400,1104,10547
2025-04-21,149.68008422851562,150.87864050474218,148.22183034478553,150.78375333899587,16147800,1104,10548
2025-04-22,153.71522521972656,154.42437951639937,150.6888641849861,150.8886362621129,15910300,1104,10549
2025-04-23,157.53065490722656,159.82789675498066,156.16230449916227,157.72042924654332,18575700,1104,10550
2025-04-24,161.27615356445312,161.51587092668274,157.90020643862147,158.33468177478025,30787500,1104,10551
2025-04-25,163.65328979492188,168.03801860512272,162.80430419831342,166.89938788476556,35148100,1104,10552
2025-04-28,162.22500610351562,164.7519675124574,160.18746191545455,164.06279344811506,20871200,1104,10553
2025-04-29,161.8654327392578,162.4846835071933,159.19864009739626,161.85045135746807,15955200,1104,10554
2025-04-30,160.69683837890625,161.1802508371438,156.9663219285134,159.668076193593,20639500,1104,10555
2025-05-01,162.5945587158203,163.74318724848555,160.73679109542547,162.32489383255603,21904300,1104,10556
2025-05-02,165.61093139648438,166.49986228142632,163.4635187136773,164.75696214937838,16844900,1104,10557
2025-05-05,165.85064697265625,166.89938941322708,164.2725420579775,164.31748620308443,15309300,1104,10558
2025-05-06,165.0016632080078,166.53982286878713,162.93415630768814,163.7631616655552,10691900,1104,10559
2025-05-07,152.61656188964844,166.78952879122355,149.3105380862026,165.87063510873034,78729800,1104,10560
2025-05-08,155.56301879882812,157.22102959109037,153.91500575525347,155.73281288134118,38387500,1104,10561
2025-05-09,154.1946563720703,156.2421829513297,153.6453136535378,155.36324984214707,22871000,1104,10562
2025-05-12,159.38841247558594,160.24738058211028,157.7004390257499,158.90899302371432,31884900,1104,10563
2025-05-13,160.69683837890625,161.86543187366587,157.39081473091227,159.7280017204315,24944300,1104,10564
2025-05-14,166.60972595214844,168.13788781928253,160.7367805863974,161.11632923643336,31769200,1104,10565
2025-05-15,165.201416015625,167.30888337648878,163.64329137735027,166.93933247241503,22717600,1104,10566
2025-05-16,167.22898864746094,170.44512417357606,166.7495691671836,168.72718785873926,36271400,1104,10567
2025-05-19,167.66845703125,167.74836281526606,165.21640257843083,165.5160454583736,21374700,1104,10568
2025-05-20,165.1215362548828,169.4762873279752,164.06279601110305,167.55859416793888,33563300,1104,10569
2025-05-21,169.8558349609375,174.32046979875315,164.69204354414558,164.7519690737049,45567600,1104,10570
2025-05-22,171.77352905273438,177.91615495430474,171.67365824974368,173.14189469389407,45024100,1104,10571
2025-05-23,169.3863983154297,170.99946494467622,169.05679266175375,170.07557238761842,24963600,1104,10572
2025-05-27,173.7711181640625,174.080743544611,171.004454754312,171.09434304405778,24341300,1104,10573
2025-05-28,173.17185974121094,176.2681290031992,172.80729244229028,173.77113028846478,25999200,1104,10574
