Date,Close,High,Low,Open,Volume,TickerSymbol,TickerName
2025-07-28,232.7899932861328,234.2899932861328,232.25,233.35000610351562,26300100,AMZN,"Amazon.com, Inc."
2025-07-29,231.00999450683594,234.72000122070312,230.30999755859375,234.14999389648438,33716200,AMZN,"Amazon.com, Inc."
2025-07-30,230.19000244140625,231.8000030517578,229.2899932861328,231.63999938964844,32993300,AMZN,"Amazon.com, Inc."
2025-07-31,234.11000061035156,236.52999877929688,231.39999389648438,235.77000427246094,104357300,AMZN,"Amazon.com, Inc."
2025-08-01,214.75,220.44000244140625,212.8000030517578,217.2100067138672,122258800,AMZN,"Amazon.com, Inc."
2025-08-04,211.64999389648438,217.44000244140625,211.4199981689453,217.39999389648438,77890100,AMZN,"Amazon.com, Inc."
2025-08-05,213.75,216.3000030517578,212.8699951171875,213.0500030517578,51505100,AMZN,"Amazon.com, Inc."
2025-08-06,222.30999755859375,222.64999389648438,213.74000549316406,214.6999969482422,54823000,AMZN,"Amazon.com, Inc."
2025-08-07,223.1300048828125,226.22000122070312,220.82000732421875,221.0,40603500,AMZN,"Amazon.com, Inc."
2025-08-08,222.69000244140625,223.8000030517578,221.8800048828125,223.13999938964844,32970500,AMZN,"Amazon.com, Inc."
2025-08-11,221.3000030517578,223.0500030517578,220.39999389648438,221.77999877929688,31646200,AMZN,"Amazon.com, Inc."
2025-08-12,221.47000122070312,223.5,219.0500030517578,222.22999572753906,37185800,AMZN,"Amazon.com, Inc."
2025-08-13,224.55999755859375,224.9199981689453,222.0,222.0,36508300,AMZN,"Amazon.com, Inc."
2024-01-02,32.658973693847656,32.82274848669977,32.05203601288724,32.16764196519738,36668600,BAC,Bank of America Corp.
2024-01-03,32.302513122558594,32.533728680278706,32.023132403915334,32.41812273894195,45988700,BAC,Bank of America Corp.
2024-01-04,32.562625885009766,33.0539575162963,32.3121457587992,32.34104632238797,39834600,BAC,Bank of America Corp.
2024-01-05,33.16956329345703,33.420043418517956,32.47592037014028,32.562625735554874,49242400,BAC,Bank of America Corp.
2024-01-08,32.90945053100586,33.04432474085909,32.40848655508914,33.04432474085909,40253900,BAC,Bank of America Corp.
2024-01-09,32.39884948730469,32.60116077229456,32.28323988869957,32.58189250586038,39268800,BAC,Bank of America Corp.
2024-01-10,32.36994552612305,32.398849763543794,32.02312775248881,32.273607868176775,34904000,BAC,Bank of America Corp.
2024-01-11,31.936424255371094,32.2736097529204,31.579966815051776,32.13873555390068,48790600,BAC,Bank of America Corp.
2024-01-12,31.599233627319336,31.974955643010375,30.78998479542859,31.069369151984638,74344300,BAC,Bank of America Corp.
2024-01-16,30.944128036499023,31.319850061678107,30.65511137674944,31.223512400110316,58420800,BAC,Bank of America Corp.
2024-01-17,30.635845184326172,30.818890061243803,30.125248928352118,30.558773947338207,48811300,BAC,Bank of America Corp.
2024-01-18,30.56840705871582,30.606943594681837,30.250487987088853,30.58767532669883,35484400,BAC,Bank of America Corp.
2024-01-19,31.040470123291016,31.0501024196621,30.414264282827755,30.63584384982572,49493600,BAC,Bank of America Corp.
2024-01-22,31.358386993408203,31.782281529785084,31.1368074289595,31.175343964093084,43903400,BAC,Bank of America Corp.
2024-01-23,31.57033348083496,31.618502311037552,31.204243756212172,31.348753921866113,30003400,BAC,Bank of America Corp.
2024-01-24,31.772645950317383,32.119467420704304,31.70520885052507,31.820814782305273,36403900,BAC,Bank of America Corp.
2024-01-25,32.16763687133789,32.22544167586285,31.628140062623835,31.994226132809406,46204000,BAC,Bank of America Corp.
2024-01-26,32.20616912841797,32.437380965703646,32.100195505059574,32.17726856751873,30839800,BAC,Bank of America Corp.
2024-01-29,32.37958526611328,32.4181218037961,32.02313148016352,32.17727395584827,30269300,BAC,Bank of America Corp.
2024-01-30,33.51638412475586,33.61272178449522,32.60116165704736,32.658966457918666,60315700,BAC,Bank of America Corp.
2024-01-31,32.76493835449219,33.81503507805825,32.75530605796613,33.30443883611068,54716000,BAC,Bank of America Corp.
2024-02-01,32.32177734375,32.99615198800309,31.724475767432647,32.687867066352446,57084800,BAC,Bank of America Corp.
2024-02-02,32.24470901489258,32.47592087623717,31.95568867564243,32.14836767679377,40416000,BAC,Bank of America Corp.
2024-02-05,31.78228187561035,32.071298542164506,31.657039972586574,31.89788780722275,43573000,BAC,Bank of America Corp.
2024-02-06,31.83045196533203,32.138736911844745,31.676309492075678,31.714842354104928,27188000,BAC,Bank of America Corp.
2024-02-07,31.9653263092041,32.04239570864456,31.435461784769146,31.849720372520185,29660100,BAC,Bank of America Corp.
2024-02-08,31.907520294189453,32.06166276227554,31.599235358017292,31.84008319409219,36852200,BAC,Bank of America Corp.
2024-02-09,31.85934829711914,32.03275901587039,31.637768750947206,31.88824885856236,36176000,BAC,Bank of America Corp.
2024-02-12,32.389217376708984,32.72640656692435,31.772647477516482,31.791915746247057,34160400,BAC,Bank of America Corp.
2024-02-13,31.55106544494629,32.09056590228872,31.165707450409382,31.9075192011129,43801500,BAC,Bank of America Corp.
2024-02-14,31.917156219482422,31.965325051618446,31.666672412300972,31.772646048028022,27833900,BAC,Bank of America Corp.
2024-02-15,32.8227424621582,32.986520899996115,32.10019896150891,32.10019896150891,41683100,BAC,Bank of America Corp.
2024-02-16,32.842010498046875,32.899815300707495,31.300585844226365,32.67823206136492,33290700,BAC,Bank of America Corp.
2024-02-20,32.71677017211914,32.84201207972569,32.533727134114514,32.54335943083205,30372900,BAC,Bank of America Corp.
2024-02-21,32.46629333496094,32.504829875844514,31.95569335587052,32.13874008754412,37847100,BAC,Bank of America Corp.
2024-02-22,32.37958526611328,32.822744424326125,32.148369715062906,32.148369715062906,42756900,BAC,Bank of America Corp.
2024-02-23,32.67823028564453,32.80347218041381,32.26397541841578,32.49518726640178,30586000,BAC,Bank of America Corp.
2024-02-26,32.37958526611328,32.967254603113425,32.302512190747656,32.55299601063944,31129200,BAC,Bank of America Corp.
2024-02-27,33.025054931640625,33.16956510691439,32.475922145674566,32.4951904140475,40536300,BAC,Bank of America Corp.
2024-02-28,33.05396270751953,33.33334344119645,32.86128367822569,32.967257328089644,39548600,BAC,Bank of America Corp.
2024-02-29,33.490535736083984,33.61665987744283,33.13157101168425,33.306203299432084,43863400,BAC,Bank of America Corp.
2024-03-01,33.32560348510742,33.6166597643307,33.0151469081413,33.50023577226766,38432300,BAC,Bank of America Corp.
2024-03-04,34.101749420166016,34.36369415605338,33.22858796409344,33.267395962348765,49136400,BAC,Bank of America Corp.
2024-03-05,34.334590911865234,34.654751354499865,33.83009802406596,33.88831002298166,47591600,BAC,Bank of America Corp.
2024-03-06,34.36369323730469,34.72266166016736,34.0241325139852,34.58683737083957,49149700,BAC,Bank of America Corp.
2024-03-07,34.567440032958984,34.8293885132516,34.19877139022103,34.53833217896978,35900700,BAC,Bank of America Corp.
2024-03-08,34.538330078125,35.052526856727084,34.44131377322224,34.80027854248422,42769900,BAC,Bank of America Corp.
2024-03-11,34.819679260253906,34.85848725892945,34.21817008452084,34.33459037961301,34131500,BAC,Bank of America Corp.
2024-03-12,34.88758850097656,35.07192462886107,34.712956222419734,34.82938020874705,29260400,BAC,Bank of America Corp.
2024-03-13,35.00401306152344,35.36297777291922,34.88758907328626,34.88758907328626,38289600,BAC,Bank of America Corp.
2024-03-14,34.62564468383789,35.13984143943596,34.42190823209592,34.84878513587928,40178100,BAC,Bank of America Corp.
2024-03-15,34.3539924621582,34.93609760607474,34.18906402839107,34.22786832396706,69646400,BAC,Bank of America Corp.
2024-03-18,34.936100006103516,35.01371600445603,34.33459082260958,34.59653926564754,50617900,BAC,Bank of America Corp.
2024-03-19,34.95550537109375,35.304769975453716,34.78087306891377,34.819681069605906,46113800,BAC,Bank of America Corp.
2024-03-20,35.65403747558594,35.7801616376117,34.664455583171765,34.77117574327549,40519000,BAC,Bank of America Corp.
2024-03-21,36.3913688659668,36.47868501892272,35.780159496210096,35.82866764764456,43219500,BAC,Bank of America Corp.
2024-03-22,35.94508361816406,36.488384471166434,35.89657547257716,36.294348187884566,29001100,BAC,Bank of America Corp.
2024-03-25,35.7607536315918,36.16822652352536,35.74134963184241,35.9935942267154,30480200,BAC,Bank of America Corp.
2024-03-26,35.9838981628418,36.129426327017896,35.70254568593331,35.896582004523125,33673400,BAC,Bank of America Corp.
2024-03-27,36.68242645263672,36.72123075457347,36.129425364988386,36.13912551523886,36350200,BAC,Bank of America Corp.
2024-03-28,36.78913879394531,36.866754791006485,36.30404991511628,36.59510620316125,42262500,BAC,Bank of America Corp.
2024-04-01,36.40106964111328,37.206315249503476,36.323453644628515,36.808542519855074,33908000,BAC,Bank of America Corp.
2024-04-02,36.187625885009766,36.45927814574828,36.05180160510754,36.080905750534,34806800,BAC,Bank of America Corp.
2024-04-03,36.32345199584961,36.88615684201888,36.15852356220746,36.284647700303026,33338500,BAC,Bank of America Corp.
2024-04-04,35.81896209716797,36.82794788324061,35.77045394803525,36.575703287189725,42888200,BAC,Bank of America Corp.
2024-04-05,36.003299713134766,36.22644016899098,35.63463110301225,35.71224710553686,30823500,BAC,Bank of America Corp.
2024-04-08,36.38166427612305,36.45928026969389,36.022699558193565,36.090611702100915,29470300,BAC,Bank of America Corp.
2024-04-09,36.60480499267578,36.64361298976488,36.09061198451524,36.39136470962002,30967300,BAC,Bank of America Corp.
2024-04-10,35.55701446533203,36.11971561127667,35.459994474007615,36.07120746608158,37610700,BAC,Bank of America Corp.
2024-04-11,35.265960693359375,35.654033284310714,34.97490810061313,35.654033284310714,38604000,BAC,Bank of America Corp.
2024-04-12,34.72266387939453,35.01371647526102,34.47041558229157,34.74206787924357,47126100,BAC,Bank of America Corp.
2024-04-15,34.877891540527344,35.66373316492721,34.69355539579396,35.24656012905964,44392000,BAC,Bank of America Corp.
2024-04-16,33.64576721191406,35.091330096270696,33.13157414980616,35.023417944706814,95566100,BAC,Bank of America Corp.
2024-04-17,34.179359436035156,34.6838522769022,33.713674590835005,33.84949887473494,65951400,BAC,Bank of America Corp.
2024-04-18,34.70326232910156,34.916702641572286,34.13085724642219,34.4801218664889,44506200,BAC,Bank of America Corp.
2024-04-19,35.86747360229492,36.01299804829357,34.984611973205546,35.02341627157781,56273700,BAC,Bank of America Corp.
2024-04-22,36.60480499267578,36.77943727864244,35.77045155993161,35.896575700004036,43867100,BAC,Bank of America Corp.
2024-04-23,37.22572326660156,37.27423141917309,36.70183003752035,36.808546492803785,39180300,BAC,Bank of America Corp.
2024-04-24,37.17721176147461,37.34214390646637,36.866755171891334,36.8861591713571,28670600,BAC,Bank of America Corp.
2024-04-25,36.779441833496094,37.12870644868317,36.26524876165666,36.79884583444368,41116000,BAC,Bank of America Corp.
2024-04-26,36.70182418823242,37.16750904038403,36.653312342457575,36.79884047791367,28668700,BAC,Bank of America Corp.
2024-04-29,36.43017578125,36.92496853355855,36.33315948127382,36.7115282324894,26438800,BAC,Bank of America Corp.
2024-04-30,35.90627670288086,36.5465938663445,35.87717255483891,36.23613728411573,30283800,BAC,Bank of America Corp.
2024-05-01,35.84807205200195,36.39136927568019,35.67343974412401,36.100316662861886,32272000,BAC,Bank of America Corp.
2024-05-02,35.780155181884766,36.37196418045589,35.557014751444456,36.255540189929775,34860300,BAC,Bank of America Corp.
2024-05-03,36.13912582397461,36.4107744445268,35.97419736176361,36.13912582397461,34082700,BAC,Bank of America Corp.
2024-05-06,36.566001892089844,36.66302189780441,36.245845125568756,36.53689774084287,28422300,BAC,Bank of America Corp.
2024-05-07,36.71152877807617,37.01228523396741,36.57570447571712,36.57570447571712,29119500,BAC,Bank of America Corp.
2024-05-08,36.58540344238281,36.69212359105228,36.401070995275724,36.575703292928566,32803300,BAC,Bank of America Corp.
2024-05-09,37.138404846191406,37.27422914548045,36.342859349554516,36.410771499199036,26855400,BAC,Bank of America Corp.
2024-05-10,37.30332946777344,37.62348615135296,37.186909192011235,37.332433611480525,27359100,BAC,Bank of America Corp.
2024-05-13,37.07049560546875,37.62349669650218,37.04139145360432,37.46826838500043,24060600,BAC,Bank of America Corp.
2024-05-14,37.34214401245117,37.63319660339475,37.22572001532615,37.254827865074645,27594800,BAC,Bank of America Corp.
2024-05-15,37.74961471557617,38.069775137745324,37.623490576454905,37.642894574853116,34084400,BAC,Bank of America Corp.
2024-05-16,38.05037307739258,38.186197372163846,37.55558034537214,37.759316787529045,32554200,BAC,Bank of America Corp.
2024-05-17,38.118282318115234,38.3123185962501,37.992158182187445,38.273510600436296,25537300,BAC,Bank of America Corp.
2024-05-20,37.66230010986328,38.29291713026435,37.63319596154565,38.08917698923767,28369800,BAC,Bank of America Corp.
2024-05-21,38.46754837036133,38.56456466272401,37.613790934019285,37.613790934019285,31799200,BAC,Bank of America Corp.
2024-05-22,38.57426834106445,38.62278019261887,38.16679543473694,38.234707585791526,42837600,BAC,Bank of America Corp.
2024-05-23,38.00185775756836,38.651878724377084,37.7787173364054,38.58396658319419,39033900,BAC,Bank of America Corp.
2024-05-24,38.51605987548828,38.59367217596005,37.90484681768401,37.99216296879891,22166300,BAC,Bank of America Corp.
2024-05-28,38.14738845825195,38.55486503372504,37.9436520209826,38.46754888904755,31217900,BAC,Bank of America Corp.
2024-05-29,37.56528854370117,37.73992085745913,37.41006023157575,37.68170885256152,26677500,BAC,Bank of America Corp.
2024-05-30,37.47796630859375,37.95335131822024,36.468980592949755,37.57498260008732,50989100,BAC,Bank of America Corp.
2024-05-31,38.79741287231445,38.8847290246517,37.50707458787902,37.545882589125505,58188400,BAC,Bank of America Corp.
2024-06-03,38.69068908691406,38.99144181600169,38.18619622087768,38.84591737639184,31898600,BAC,Bank of America Corp.
2024-06-04,38.49665451049805,38.94293539996113,38.2444062158036,38.43844251150675,26974200,BAC,Bank of America Corp.
2024-06-05,38.768306732177734,38.797414584864796,38.341429802427776,38.632482422754336,34140300,BAC,Bank of America Corp.
2024-06-06,38.51605987548828,38.807112478893046,38.24440757150047,38.719796327778155,38676400,BAC,Bank of America Corp.
2024-06-07,38.828399658203125,39.00409407757051,38.34036043183679,38.34036043183679,25928700,BAC,Bank of America Corp.
2024-06-10,38.721031188964844,38.88696646536128,38.27203598556439,38.63318770100916,37176200,BAC,Bank of America Corp.
2024-06-11,37.9304084777832,38.40868482451771,37.539975615456335,38.38916653250072,44629000,BAC,Bank of America Corp.
2024-06-12,38.46725082397461,38.9260088781325,38.164665169868215,38.84792081638489,38964700,BAC,Bank of America Corp.
2024-06-13,38.320838928222656,38.40868613908064,37.99873497070593,38.35012381413789,40018700,BAC,Bank of America Corp.
2024-06-14,38.301326751708984,38.53558353577516,37.97921901931243,38.16467261698519,32347900,BAC,Bank of America Corp.
2024-06-17,38.564857482910156,38.584379498501555,38.04753710179131,38.15490632582211,26135400,BAC,Bank of America Corp.
2024-06-18,39.033382415771484,39.0626635804415,38.51605825812175,38.61366834609535,30804500,BAC,Bank of America Corp.
2024-06-20,39.033382415771484,39.34572725039873,38.79912192807899,38.828403092749,29383300,BAC,Bank of America Corp.
2024-06-21,38.54534149169922,38.95529267325901,38.42820939115873,38.896726622988766,72244900,BAC,Bank of America Corp.
2024-06-24,39.06266403198242,39.375008870220185,38.701516010915796,38.81864439439391,31064900,BAC,Bank of America Corp.
2024-06-25,38.43797302246094,39.1114658584083,38.40868813502389,38.828402194995796,30596000,BAC,Bank of America Corp.
2024-06-26,38.06705856323242,38.408684522499335,37.54973818964432,38.23299010817815,44310200,BAC,Bank of America Corp.
2024-06-27,38.31107711791992,38.408683468333365,37.422845924760665,37.77423474375881,29464200,BAC,Bank of America Corp.
2024-06-28,38.81863784790039,39.10170147339296,38.37940182962633,38.78935668782997,52028200,BAC,Bank of America Corp.
2024-07-01,39.05289840698242,39.37500609313448,38.72103157433056,38.95529204820878,26770500,BAC,Bank of America Corp.
2024-07-02,39.95089340209961,39.980174565670254,39.00409606324602,39.043140096969545,35626100,BAC,Bank of America Corp.
2024-07-03,39.92161178588867,40.21443458860705,39.7751985228075,40.03874016228723,17100700,BAC,Bank of America Corp.
2024-07-05,39.443328857421875,39.98017124447028,39.326200489425275,39.95089008333205,23489000,BAC,Bank of America Corp.
2024-07-08,39.648311614990234,40.05826656241155,39.46285802177842,39.628789596213565,26728500,BAC,Bank of America Corp.
2024-07-09,40.42917251586914,40.829368303419564,39.62878838765679,39.784960809663,34697200,BAC,Bank of America Corp.
2024-07-10,40.741519927978516,40.76103822216208,40.087545369504994,40.29252096942965,25333400,BAC,Bank of America Corp.
2024-07-11,40.80984115600586,40.89768836505844,40.39988627261257,40.77079712455054,33824600,BAC,Bank of America Corp.
2024-07-12,40.5951042175293,40.91720818041601,40.10706497650271,40.49749785870155,31856600,BAC,Bank of America Corp.
2024-07-15,40.8879280090332,41.21979484991717,40.70247443338546,40.84888397517768,36648100,BAC,Bank of America Corp.
2024-07-16,43.074344635009766,43.337886273075256,41.21003487545963,41.50285767660664,75953300,BAC,Bank of America Corp.
2024-07-17,42.92793273925781,43.37692796353922,42.60582876477561,42.60582876477561,65713600,BAC,Bank of America Corp.
2024-07-18,41.98113250732422,43.18171227777333,41.90304816749427,42.576540957733215,48549200,BAC,Bank of America Corp.
2024-07-19,41.8737678527832,42.51797949405169,41.668788544263876,41.834723820356295,43903000,BAC,Bank of America Corp.
2024-07-22,41.288116455078125,41.84448085705765,40.956249643068965,41.619983267087285,42838300,BAC,Bank of America Corp.
2024-07-23,41.39548873901367,41.75663673885781,41.14170996915011,41.2100351657843,36705100,BAC,Bank of America Corp.
2024-07-24,41.180747985839844,41.727353251918764,41.06361961576713,41.26859519425532,36567200,BAC,Bank of America Corp.
2024-07-25,40.68294906616211,41.28811664731039,40.66342705084201,41.014815879716394,41593900,BAC,Bank of America Corp.
2024-07-26,40.673187255859375,40.956250900205895,40.419408496977404,40.58534376979714,52049300,BAC,Bank of America Corp.
2024-07-29,40.10706329345703,40.878166155547156,39.99969406918578,40.78055607737158,37133100,BAC,Bank of America Corp.
2024-07-30,40.292518615722656,40.887927086531995,39.833764260324514,40.06802101128443,44163200,BAC,Bank of America Corp.
2024-07-31,39.34572219848633,40.39012580331761,39.257874992311564,40.243712551878446,50851600,BAC,Bank of America Corp.
2024-08-01,38.55509948730469,39.48237477662484,38.04753823711425,39.47261190681595,60107800,BAC,Bank of America Corp.
2024-08-02,36.681034088134766,37.60830574178593,36.29060117458591,37.09098529626127,76728000,BAC,Bank of America Corp.
2024-08-05,35.77328109741211,36.0758630712561,34.2994003708609,34.79720252693368,76075200,BAC,Bank of America Corp.
2024-08-06,36.03681945800781,36.417493232658,35.66591227775013,35.773281517514725,40614100,BAC,Bank of America Corp.
2024-08-07,36.4077262878418,37.66686841127971,36.37844512516218,37.18858832133062,44952400,BAC,Bank of America Corp.
2024-08-08,37.295963287353516,37.50093890453569,36.75912078944782,36.91529322017392,36557800,BAC,Bank of America Corp.
2024-08-09,37.364280700683594,37.53021596816144,37.00313272809347,37.24715233292749,26411200,BAC,Bank of America Corp.
2024-08-12,37.25691604614258,37.803521368419034,37.10074362884133,37.57902375126374,33040600,BAC,Bank of America Corp.
2024-08-13,37.53997802734375,37.55950004405873,37.208111190077084,37.45213081384834,21553500,BAC,Bank of America Corp.
2024-08-14,37.88160705566406,37.988972560505964,37.510696191616,37.59854340353675,25658900,BAC,Bank of America Corp.
2024-08-15,38.09634017944336,38.73079265245177,38.03777785626604,38.48677304336296,37379800,BAC,Bank of America Corp.
2024-08-16,38.398929595947266,38.477013942312524,38.05730359914155,38.067062746145666,26886600,BAC,Bank of America Corp.
2024-08-19,38.721031188964844,38.789360107559055,38.50629645711117,38.53557761976306,27268900,BAC,Bank of America Corp.
2024-08-20,37.76447677612305,38.30132294340531,37.42285078189259,38.18419083957423,44440800,BAC,Bank of America Corp.
2024-08-21,37.82304000854492,38.05730047530022,37.47165117013388,37.94016838020067,33751100,BAC,Bank of America Corp.
2024-08-22,38.301326751708984,38.3501299381024,37.64735213901498,37.85232775593399,35421600,BAC,Bank of America Corp.
2024-08-23,38.81863784790039,39.20906696813235,38.330598655027785,38.330598655027785,45616600,BAC,Bank of America Corp.
2024-08-26,38.96505355834961,39.23835808169365,38.71127477607744,39.04314162886052,44659500,BAC,Bank of America Corp.
2024-08-27,38.721031188964844,39.17003011580917,38.66246886366106,39.04313887191117,32323900,BAC,Bank of America Corp.
2024-08-28,38.99433517456055,39.30667998350754,38.38916757265622,38.39892671892914,40700500,BAC,Bank of America Corp.
2024-08-29,39.209068298339844,39.3750035657367,38.584378706020644,39.09193993064091,34810800,BAC,Bank of America Corp.
2024-08-30,39.77519989013672,39.882569123628016,39.17003224725604,39.20907255843499,49098200,BAC,Bank of America Corp.
2024-09-03,39.72639846801758,39.92161492633458,39.26764034948926,39.609270082405075,48489300,BAC,Bank of America Corp.
2024-09-04,39.53118133544922,39.97041742830971,39.316442862618715,39.68735375475026,39629600,BAC,Bank of America Corp.
2024-09-05,39.179786682128906,39.96064866345672,39.052895446587,39.82399828215481,34214500,BAC,Bank of America Corp.
2024-09-06,38.07945251464844,39.179790317837984,37.88296710124655,39.07172109183552,47007600,BAC,Bank of America Corp.
2024-09-09,38.77699279785156,39.012776814752215,38.41348650457405,38.560854325926485,37610200,BAC,Bank of America Corp.
2024-09-10,38.59032440185547,39.14049332579584,37.6570074071319,39.14049332579584,53983900,BAC,Bank of America Corp.
2024-09-11,38.315242767333984,38.344714831731,37.34262341732056,38.305419995108075,41190000,BAC,Bank of America Corp.
2024-09-12,38.09910583496094,38.63945202212119,37.85349529451334,38.364365668370674,39921600,BAC,Bank of America Corp.
2024-09-13,37.97138595581055,38.403659099800116,37.76507028125925,38.19734717296775,31887300,BAC,Bank of America Corp.
2024-09-16,38.41348648071289,38.5215557166083,38.10893181342878,38.12858110611153,26336400,BAC,Bank of America Corp.
2024-09-17,38.85558319091797,39.10119370887285,38.52155273659057,38.59032338180041,27769400,BAC,Bank of America Corp.
2024-09-18,38.92435836791992,39.41557946102039,38.72786918113583,38.92435836791992,42527800,BAC,Bank of America Corp.
2024-09-19,40.152408599853516,40.32924848217311,39.30750777270865,39.336983584908104,57977800,BAC,Bank of America Corp.
2024-09-20,39.56294631958008,40.01486881471725,39.533474253985744,39.906799577245444,70725000,BAC,Bank of America Corp.
2024-09-23,39.16996765136719,39.729959379626266,39.052075642186175,39.5039981338129,31714800,BAC,Bank of America Corp.
2024-09-24,38.75733947753906,39.278032562827605,38.56085031872786,39.15031404744248,32534900,BAC,Bank of America Corp.
2024-09-25,38.56085205078125,38.718042635347004,38.25629365355797,38.56085205078125,28866000,BAC,Bank of America Corp.
2024-09-26,38.826114654541016,39.0226038362955,38.42331351841806,38.698396124242684,39601400,BAC,Bank of America Corp.
2024-09-27,38.708221435546875,39.19944250073037,38.65909633085308,38.95383196813862,27861100,BAC,Bank of America Corp.
2024-09-30,38.98330307006836,39.091372301374996,38.33489142994775,38.54120337277721,35055200,BAC,Bank of America Corp.
2024-10-01,38.53137969970703,38.865410157880675,38.256293367981066,38.816285055548775,26291200,BAC,Bank of America Corp.
2024-10-02,38.541202545166016,38.84576094069761,38.364362670046916,38.560851836592484,23302700,BAC,Bank of America Corp.
2024-10-03,38.56085205078125,38.580501342316865,38.04998171401275,38.2955922366292,26030200,BAC,Bank of America Corp.
2024-10-04,39.4057502746582,39.54329155870563,38.92435203277329,39.2289104101061,34209900,BAC,Bank of America Corp.
2024-10-07,39.25838851928711,39.72996031483092,39.012777974875576,39.50399906369864,27177500,BAC,Bank of America Corp.
2024-10-08,39.22891616821289,39.44505464499494,39.11102415711335,39.34680817931243,26023600,BAC,Bank of America Corp.
2024-10-09,39.48434829711914,39.68083747486057,39.02260303930405,39.169967111820604,27421000,BAC,Bank of America Corp.
2024-10-10,39.268211364746094,39.42540194854951,39.07172219806203,39.30750619990759,26182300,BAC,Bank of America Corp.
2024-10-11,41.21344757080078,41.429582288160425,39.690663038510344,39.78890575115389,50660700,BAC,Bank of America Corp.
2024-10-14,41.17415237426758,41.43941221749256,40.98748970579944,41.223273734630816,28098900,BAC,Bank of America Corp.
2024-10-15,41.400108337402344,42.598688865177095,41.31168840096455,42.47097034638493,61490000,BAC,Bank of America Corp.
2024-10-16,42.04852294921875,42.343254842423214,41.409937805228964,41.468881935238244,42437800,BAC,Bank of America Corp.
2024-10-17,41.85203170776367,42.24501004447436,41.724316933893995,42.07799668738978,31708600,BAC,Bank of America Corp.
2024-10-18,41.57694625854492,41.901153926170686,41.37063433244793,41.68501548108684,30593500,BAC,Bank of America Corp.
2024-10-21,41.02677917480469,41.66536801909037,41.00713363140677,41.508177437873464,26589500,BAC,Bank of America Corp.
2024-10-22,41.55730056762695,41.665369799528904,40.84011827594582,40.91871544377242,37104400,BAC,Bank of America Corp.
2024-10-23,41.59659957885742,41.72431810402806,41.282218399759905,41.459058281467165,28569400,BAC,Bank of America Corp.
2024-10-24,41.90115737915039,41.910980151227804,41.23309644630958,41.5769496848074,28392000,BAC,Bank of America Corp.
2024-10-25,41.15449905395508,42.225361095064926,41.056256342840825,42.166413219764856,27466900,BAC,Bank of America Corp.
2024-10-28,41.871681213378906,41.99939973562053,41.272390933305736,41.33133880842938,24527600,BAC,Bank of America Corp.
2024-10-29,41.78326416015625,42.058350515345175,41.72432002868105,41.842212039350905,22313500,BAC,Bank of America Corp.
2024-10-30,41.5671272277832,42.14676822544372,40.90888906203077,40.97765971025157,38100500,BAC,Bank of America Corp.
2024-10-31,41.08572769165039,41.80290996391768,41.06607840022564,41.54747667083419,28138200,BAC,Bank of America Corp.
2024-11-01,41.02677917480469,41.68501731020737,41.01695640310573,41.40993473000754,31220000,BAC,Bank of America Corp.
2024-11-04,40.60433578491211,41.28221951800617,40.38819731303312,40.879418387144014,31110100,BAC,Bank of America Corp.
2024-11-05,41.144676208496094,41.27239098317283,40.65345515836316,40.7811699330399,30851400,BAC,Bank of America Corp.
2024-11-06,44.61269760131836,44.75023890181917,43.22745432842973,44.01340729394821,110086700,BAC,Bank of America Corp.
2024-11-07,43.98393630981445,44.43585880762872,43.728499247418945,44.24919614489312,48339700,BAC,Bank of America Corp.
2024-11-08,44.337615966796875,44.7011185185755,44.160776077235504,44.347438739452755,38331800,BAC,Bank of America Corp.
2024-11-11,45.27093505859375,45.703208245748634,44.77971399457803,44.79935953914568,43293500,BAC,Bank of America Corp.
2024-11-12,45.0547981262207,45.63443915141699,45.03514883326429,45.32988073217168,38155900,BAC,Bank of America Corp.
2024-11-13,45.06461715698242,45.66390742537418,45.02532232205179,45.38882484226417,36903900,BAC,Bank of America Corp.
2024-11-14,45.09409713745117,45.34953045285492,44.92708001960607,45.143218496445805,35733100,BAC,Bank of America Corp.
2024-11-15,45.929168701171875,46.017588641093596,44.81900806609232,44.81900806609232,40488900,BAC,Bank of America Corp.
2024-11-18,45.899696350097656,46.194428232087375,45.67373511564823,45.92916841398086,32360300,BAC,Bank of America Corp.
2024-11-19,45.59513854980469,45.801450495147144,45.14321607494427,45.18251465911976,28534100,BAC,Bank of America Corp.
2024-11-20,45.251285552978516,45.821100035736436,45.11374050761833,45.75232938691598,28021000,BAC,Bank of America Corp.
2024-11-21,45.64426040649414,46.223901412419025,45.487069815788374,45.57548975729282,45336500,BAC,Bank of America Corp.
2024-11-22,46.17477798461914,46.39091644254067,45.46741848430804,45.55583842184693,37996200,BAC,Bank of America Corp.
2024-11-25,46.6660041809082,46.901791956292556,46.33197368528345,46.43021640552386,42718600,BAC,Bank of America Corp.
2024-11-26,46.9116096496582,47.00002958738831,46.38109002327754,46.67582189980486,30301500,BAC,Bank of America Corp.
2024-11-27,46.9312629699707,47.13757492647891,46.813370958783075,46.980384328988926,23278400,BAC,Bank of America Corp.
2024-11-29,46.67582321166992,47.23581866484589,46.66600043952123,46.96073232433225,23262000,BAC,Bank of America Corp.
